song_name,song_links
"Bae想起以前叫IRyS ""前輩"" 現在卻變成了同期感覺尷尬死了www【Hakos Baelz】【Hololive 中文】",https://www.youtube.com/watch?v=vbsA46pxVis>
Ed Bruce ~~Fifteen To Forty Three ~~,https://www.youtube.com/watch?v=kG43qYfx5yU>
"Action Bronson - ""Easy Rider"" (Official Video)",https://www.youtube.com/watch?v=58RSC7HO9aU>
Fally Ipupa - Original (Video Officielle),https://www.youtube.com/watch?v=HqtC3hxVLMo>
DAKITI - BAD BUNNY and JHAY CORTEZ,https://www.youtube.com/watch?v=grqKdJPU8jE>
acidgvrl - shoota,https://www.youtube.com/watch?v=w9S2UI88GOk>
Ant Glizzy vs Q Da Fool Live,https://www.youtube.com/watch?v=D8RRTg_qT3s>
Busta flex - Chela (instru) [Yamakasi],https://www.youtube.com/watch?v=-4DxmkY0p9o>
Falconshield - This Is War 3 (volume 1): Shadow Isles vs The Void *COLLAB*,https://www.youtube.com/watch?v=8bCDdWSdMDM>
"Calvin Harris - Slide (Official Audio) ft. Frank Ocean, Migos",https://www.youtube.com/watch?v=8Ee4QjCEHHc>
ACIDGVRL - PLAYWITHYOURPXSSY (VISUALIZER),https://www.youtube.com/watch?v=pbZ5tx67__4>
Acidgvrl - Sex *Official Audio*,https://www.youtube.com/watch?v=G_aX86z0KKg>
Calvin Harris - My Way (Official Video),https://www.youtube.com/watch?v=b4Bj7Zb-YD4>
Falconshield - This Is War 2: Piltover vs Zaun (Original LoL song *COLLAB*),https://www.youtube.com/watch?v=NBNpS8QqD_I>
De Jordan(CNG)-Victor Mendivil ft Ganggy,https://www.youtube.com/watch?v=tHv2j2Vil1c>
Edai - King Of DRILL (Chicken Head) Official Video Dir. by @RioProdBXC,https://www.youtube.com/watch?v=_jj0NCqiQ5o>
Calvin Harris - Outside (Official Video) ft. Ellie Goulding,https://www.youtube.com/watch?v=J9NQFACZYEU>
ACIDGVRL - BITE! (AUDIO),https://www.youtube.com/watch?v=iL_3dmdN51Y>
Falconshield - Nothing To Forgive feat. Rena (League of Legends song - Morgana),https://www.youtube.com/watch?v=fdIDefF_OkQ>
Can e Sanem ( Erkenci Kus) Ay Tenli Kadın - Ufuk Beydemir,https://www.youtube.com/watch?v=Hjtj8xO63w4>
CHICAGO RAPPER EDAI 600 PRONOUNCED DEAD AFTER SHOOTING,https://www.youtube.com/watch?v=nupkZaCYsWY>
"Alex Rudinger - HAKEN - ""Nil By Mouth""",https://www.youtube.com/watch?v=KzSpN-mxiwg>
Calvin Harris - Blame ft. John Newman,https://www.youtube.com/watch?v=6ACl8s_tBzE>
Bad Bunny - Yonaguni (Video Oficial),https://www.youtube.com/watch?v=doLMt10ytHY>
Falconshield - This Is War 4: Freljord - *COLLAB*,https://www.youtube.com/watch?v=dLKTkC6TpF4>
Edai-Fuck Da Otha Side,https://www.youtube.com/watch?v=XgToXBwn1kE>
"Calvin Harris, Dua Lipa - One Kiss (Official Video)",https://www.youtube.com/watch?v=DkeiKbqa02g>
Ecco2k - Peroxide (Acidgvrl Remix),https://www.youtube.com/watch?v=9bGzdB9K500>
Bad Bunny - WHERE SHE GOES (Video Oficial),https://www.youtube.com/watch?v=bef8QLNHubw>
Edai-Like Myself [official Video]Shot By @princefilms_,https://www.youtube.com/watch?v=IQ07j4hCeWM>
Falconshield - Hail The King (Original League of Legends song - Viego),https://www.youtube.com/watch?v=p008ESg9uRY>
"Calvin Harris, Rag'n'Bone Man - Giant (Official Video)",https://www.youtube.com/watch?v=ir6nk2zrMG0>
Acidgvrl x Swimswim x SlowMilkAndCookies -  BAD BREAKCORE BITCHES *Instrumental*,https://www.youtube.com/watch?v=F71YsXtnQXw>
Edai 600 ft Lil durk - War {remix},https://www.youtube.com/watch?v=d7kUrVx9EVM>
Falconshield - Celestial (League of Legends song - Aurelion Sol),https://www.youtube.com/watch?v=r_o2JUyxjL0>
"Calvin Harris, Rihanna - This Is What You Came For (Official Video) ft. Rihanna",https://www.youtube.com/watch?v=kOkQ4T5WO9E>
Acidgvrl - I just nutted in her and now im making breakcore (Official Music Video),https://www.youtube.com/watch?v=u5OWxzXgS9M>
Falconshield - This Is War: Noxus vs Demacia *COLLAB*,https://www.youtube.com/watch?v=mvmbv5ygP7A>
"Billionaire Black on ""Edai is U serious?"" feat FBG Duck being one of the 1st DISS SONGS in Chiraq p3",https://www.youtube.com/watch?v=fQ4oCKeOAWQ>
"Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean",https://www.youtube.com/watch?v=ozv4q2ov3Mk>
ACIDGVRL - PURPLE LEAN! (VISUALIZER),https://www.youtube.com/watch?v=lneJF6NwNKU>
Falconshield - Super Mega Death Team feat. Nicki Taylor (original LoL song),https://www.youtube.com/watch?v=t_ujGY_5ukA>
Calvin Harris - I Need Your Love (Official Video) ft. Ellie Goulding,https://www.youtube.com/watch?v=AtKZKl7Bgu0>
Amazing musical performance Video  - Xavier Rudd,https://www.youtube.com/watch?v=tiR1qT8ouGI>
AZULES LOS BILLETES---VICTOR MENDIVIL x GANGGY,https://www.youtube.com/watch?v=gPG2KrgUw1Q>
Falconshield - Laughs Converging (Original LoL song - Shaco),https://www.youtube.com/watch?v=kF6Sxwf9l18>
Edai - So Serious (FTO2) - [OFFICIAL VIDEO] Shot By @RioProdBXC,https://www.youtube.com/watch?v=1dVNUxi6R6w>
Calvin Harris - Flashback (Official Video),https://www.youtube.com/watch?v=D2_qw8O5lf0>
ACIDGVRL X SWIMSWIM X SLOWMILKANDCOOKIES - STILL RONKCORE LIVIN (MUSIC VIDEO),https://www.youtube.com/watch?v=nWqtuAzSbSE>
"ACIDGVRL - THAT WAS VERY UGLY OF YOU, IRI (FEAT. IRICHAN!) (OFFICIAL MUSIC VIDEO)",https://www.youtube.com/watch?v=VNj0vNqfsR8>
"Falconshield - Shadow Arcade 2 (feat. KiandyMundi, Rawb, Nicki Taylor & LilyPichu)",https://www.youtube.com/watch?v=YtA44m2vOSU>
"Calvin Harris - Stay With Me (Official Video) ft Justin Timberlake, Halsey & Pharrell",https://www.youtube.com/watch?v=eMQuofsOOzo>
ADD Academy by Yamakasi,https://www.youtube.com/watch?v=NEXtuP3Jvnk>
"Becky G, Bad Bunny - Mayores (Official Video)",https://www.youtube.com/watch?v=GMFewiplIbw>
Falconshield - River King feat. Sonny Psydup (Original League of Legends song - Tahm Kench),https://www.youtube.com/watch?v=ZofA36NMMrQ>
Calvin Harris - Acceptable in the 80's (Official Video),https://www.youtube.com/watch?v=dOV5WXISM24>
Acidgvrl - A Goth Harlot's Gesture,https://www.youtube.com/watch?v=S4kTqhUe8uA>
"Calvin Harris, Sam Smith - Promises (Official Video)",https://www.youtube.com/watch?v=kkLk2XWMBf8>
Falconshield - This Is War 3 (volume 2): Shadow Isles vs. The Void *COLLAB*,https://www.youtube.com/watch?v=shtjeVywJNA>
"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",https://www.youtube.com/watch?v=xTlNMmZKwpA>
ACIDGVRL - AINT NO LOVE IN THESE KAWAII SHKREETS MANE ! (MUSIC VIDEO),https://www.youtube.com/watch?v=1CoJomYnFTc>
Falconshield - Why Am I Here? (Blitzcrank - League of Legends Music),https://www.youtube.com/watch?v=NU7J07ZV25E>
Calvin Harris - Bounce ft. Kelis,https://www.youtube.com/watch?v=ooZwmeUfuXg>
Ed Askew - Hey Joe,https://www.youtube.com/watch?v=_uljHZkzCro>
Falconshield - Our Toxic Chemistry (Original LoL song - Singed),https://www.youtube.com/watch?v=RqDElga2zYw>
"Eliza Rose, Calvin Harris - Body Moving (Official Video)",https://www.youtube.com/watch?v=lWIQg5KRw9c>
Aco Pejovic - Ne pitaj - (Official Video 2019),https://www.youtube.com/watch?v=ExUxI3HBY38>
El Feather - Victor Mendivi x Ganggy,https://www.youtube.com/watch?v=EMx5EUmuhw4>
Calvin Harris - Ready for the Weekend (Official Video),https://www.youtube.com/watch?v=XO4msvIA7cw>
Ed Askew -  Roadio Rose (ft. Trembling Bells),https://www.youtube.com/watch?v=gvvtZ4gED7I>
Aco Pejovic - Soba 501 (Official Video 2024),https://www.youtube.com/watch?v=roqEw1BezBE>
Falconshield - Blood Moon feat. Nicki Taylor & Annchirisu (Original LoL song),https://www.youtube.com/watch?v=UMldRfhf_OM>
Aco Pejovic - Baraba (Official Video 2024),https://www.youtube.com/watch?v=eOq0qm2hwng>
Falconshield - Tentakill feat. Nicki Taylor ( Original LoL song - Illaoi ),https://www.youtube.com/watch?v=Usm_oGbMHVQ>
Brasil - Victor Mendivil × Ganggy (Ineditas),https://www.youtube.com/watch?v=RtAOIF1X_Ss>
Aco Pejovic - Sve ti dugujem - (Audio 2013) HD,https://www.youtube.com/watch?v=khrkhzmOPPk>
Calvin Harris - Feel So Close (Lyrics),https://www.youtube.com/watch?v=Tt7KcLSvjBU>
"Ed Askew ""Marigolds"" (Official Music Video)",https://www.youtube.com/watch?v=AeprazQOWuY>
Falconshield - Someone Like Me feat. The Yordles & Nicki Taylor (Original League of Legends song),https://www.youtube.com/watch?v=oPEuPYgnNe0>
Calvin Harris (ft. Ayah Marar) - Thinking About You,https://www.youtube.com/watch?v=6da5__GEito>
"Farruko, Bad Bunny, Rvssian - Krippy Kush (Official Video)",https://www.youtube.com/watch?v=j1_JW7An2l0>
Aco Pejovic - Godina i jace - (Audio 2013) HD,https://www.youtube.com/watch?v=xbeLVjqVA4M>
Falconshield - I Make Death Fun (League of Legends music - Draven),https://www.youtube.com/watch?v=Je7U-7thvxI>
Ed Askew 1986 TV Show Part 2,https://www.youtube.com/watch?v=CCcM-4x5Vmo>
Aco Pejovic - Litar krvi - (Audio 2006),https://www.youtube.com/watch?v=RpiruPYx3uE>
como robar con yamakasi,https://www.youtube.com/watch?v=IKko10NO1D8>
Falconshield - The Survivor feat. Rob Lundgren (Rise of the Tomb Raider song),https://www.youtube.com/watch?v=UhRXZlDObyI>
Calvin Harris - Pray to God (Official Video) ft. HAIM,https://www.youtube.com/watch?v=8FOBxcluXdk>
Aco Pejovic - Poslednji valcer (Official Video 2024),https://www.youtube.com/watch?v=bFhZP6Wqygg>
Falconshield - Heavensward (Original Final Fantasy inspired song),https://www.youtube.com/watch?v=UbktuEmNeG4>
Bad Bunny - Andrea,https://www.youtube.com/watch?v=4Hw3d1kUyOA>
"ED ASKEW ""MOON IN THE MIND"" live at King Georg, Cologne, Germany",https://www.youtube.com/watch?v=H-Gk6TLg7R8>
Calvin Harris - The Girls (Official Video),https://www.youtube.com/watch?v=DwZVZ5qZnoA>
AMI BANAPHOOL GO # LAGNAJITA CHAKRABORTY,https://www.youtube.com/watch?v=4eViA8Aijrk>
Bad Bunny makes an epic entrance: WWE Backlash 2023 highlights,https://www.youtube.com/watch?v=kB9cVLW5C_I>
Aco Pejovic - Da si tu - (Audio 2010),https://www.youtube.com/watch?v=UFxvSxQAsqU>
Falconshield feat. Rena - Reaper Queen,https://www.youtube.com/watch?v=xALC9xMpUMQ>
Calvin Harris - I'm Not Alone (2019 Edit) [Official Audio],https://www.youtube.com/watch?v=w3qzlGCZXsg>
Aco Pejovic Ft. Edita - Ako ti zaboravim (Official Video 2024),https://www.youtube.com/watch?v=nbU5UC87FMQ>
Ed Askew: For the World,https://www.youtube.com/watch?v=Lh-oKA1N7hI>
Aco Pejovic - Kad jednom prodje sve - (Audio 2013) HD,https://www.youtube.com/watch?v=JT1PZzG_ANY>
Falconshield - We Need a Witcher (The Witcher 3 song),https://www.youtube.com/watch?v=NPixkOlYpvA>
Calvin Harris - Drinking from the Bottle (Official Video) ft. Tinie Tempah,https://www.youtube.com/watch?v=uztCqjxrkjQ>
Ed Askew - Red Woman - Letter to England,https://www.youtube.com/watch?v=hBUovEWRbRQ>
BAD BUNNY - AMORFODA (Video Oficial),https://www.youtube.com/watch?v=kLpH1nSLJSs>
Falconshield - One Must Fall (League of Legends Music - Graves vs. Twisted Fate),https://www.youtube.com/watch?v=99ZJzoxXUfs>
Calvin Harris - Let's Go (Official Video) ft. Ne-Yo,https://www.youtube.com/watch?v=LYZ6gXWZfZM>
Afrotainment presents Q Twins ft DJ Tira - Hamba (Official Music Video),https://www.youtube.com/watch?v=EePAHhTcrHU>
Calvin Harris - Blame (Audio) ft. John Newman,https://www.youtube.com/watch?v=HJb0VYVtaNc>
Falconshield - Khanfall (Original Magic The Gathering song),https://www.youtube.com/watch?v=M5QGTwQDNfk>
Ed Askew 1986 TV Show Part 3,https://www.youtube.com/watch?v=yncro-yvSPk>
Aco Pejovic - Sve ti dugujem (Live),https://www.youtube.com/watch?v=h27kDHAqeHo>
Florence + The Machine - Spectrum (Say My Name) (Calvin Harris remix),https://www.youtube.com/watch?v=O4-6Y_91v5I>
Falconshield - The Pact feat. Nicki Taylor (Original League of Legends song - Kalista),https://www.youtube.com/watch?v=e_dzZ4NAEGk>
Aco Pejovic - Srecna si kraj njega (Official Audio 2024),https://www.youtube.com/watch?v=vdQJ37F7rhE>
Cooking on board Lobster garlic pasta with Papa V,https://www.youtube.com/watch?v=UDqTDdjwuUE>
"Elden Ring song - ""Awaken"" by Falconshield",https://www.youtube.com/watch?v=HPM9Vyx9g6o>
Acid Archives Diaries - Ed Askew (1968),https://www.youtube.com/watch?v=YVssqt7XVaM>
Falco - Jeanny Part III  - Where Are You Now,https://www.youtube.com/watch?v=wMnOiytGU8c>
Baba Crunch ft Hak Baker - Lucky Life,https://www.youtube.com/watch?v=NUXHgUZT498>
Drum Teacher Reacts to Zach Hill - Death Grips - Guillotine  Episode 56,https://www.youtube.com/watch?v=HMq-jP5hnt4>
Calum Scott - What I Miss Most (Official Video),https://www.youtube.com/watch?v=H7gh2fmdjCU>
Acid Bath Venus Blue Cover with Lyrics,https://www.youtube.com/watch?v=fAxDqwWlUoI>
"Eclat Story, Luqman Podolski - Menanti (Official Music Video)",https://www.youtube.com/watch?v=E0ZB7zAkq8o>
Falco - Push! Push! [Official Music Video],https://www.youtube.com/watch?v=ey6cgwCAYNw>
"Eclat Story, Kaleb J - Berakhir Sama (Lirik)",https://www.youtube.com/watch?v=oGVyQNy-AQY>
"Calum Scott, James Bay - Biblical (Acoustic)",https://www.youtube.com/watch?v=5eahapYwd9Y>
Bad Boys Blue - The Fifth - Show Me The Way,https://www.youtube.com/watch?v=Rl_VtdNQDOY>
